Symbol	Lung-60-2710-01	Lung-18-4086-01	Lung-22-4613-01	Lung-37-4132-01	Lung-22-4591-01	Lung-18-3410-01	Lung-64-1680-01	Lung-21-1070-01	Lung-66-2780-01	Lung-66-2787-01	Lung-66-2766-01
ZNF17	0.316666667	-1.065166667	0.0995	-0.558166667	-0.4865	0.8545	0.3	0.474666667	0.851666667	0.1385	-0.2465
ZNF10	-0.49525	-1.560375	-0.519125	0.680625	-0.529625	-0.090375	-0.0765	-0.7045	-0.235625	-1.16925	0.48975
ZNF12	0.149625	0.043875	-1.45775	-0.06	-0.907125	-0.091875	0.2	0.392	0.404375	-0.33925	-0.795875
FAM8A1	-0.0119	-0.3823	-0.251888889	-0.0163	0.0085	-0.5221	0.7638	-0.3539	-0.0666	0.4426	0.8144
GCG	0.219	0.277	-1.475	0.215	0.1245	-0.4555	-0.0515	0.021	0.0325	0.412	0.2715
MYBPHL	0.0125	-1.014	0.136	0.9755	-0.29	-2.252	2.9195	-1.1215	-1.248	-2.665	-1.1445
SELPLG	0.66375	0.05825	-0.21275	0.3135	-0.5985	0.60775	-0.11575	1.16575	0.2325	0.67425	-0.25475
DHDDS	-0.037285714	-0.416071429	-0.142	-0.405285714	0.038	-0.047357143	-0.062857143	0.475785714	-0.141928571	-0.543785714	-0.391642857
C14orf106	-0.370833333	-0.119666667	-1.407333333	0.257666667	-0.020666667	0.449166667	-1.257333333	0.213833333	-0.438166667	0.051	-0.617333333
PROP1	0.2715	1.2095	0.4	1.0835	0.3575	0.7805	1.008	0.425	0.654	0.737	1.3185
RPGRIP1L	-1.125125	-0.593875	-1.334	-0.284875	0.6565	-0.526125	-0.521125	-0.54375	-0.112375	-0.5105	-0.67075
ZNF498	-0.5675	-0.41725	0.162125	-0.565625	0.424875	-0.470625	-0.136875	-0.35075	-0.408125	-0.25125	-0.26125
BAT2	-0.845125	-1.33325	-0.87425	-1.5925	-1.233375	-1.549375	-1.516375	-1.037375	-1.79475	-0.6875	-1.251
SPON2	1.15475	2.04225	0.085	-0.4435	-0.111	-0.7615	-0.34775	1.2515	1.46425	1.2335	-0.21025
SPON1	3.6204	2.6492	1.339111111	0.8899	1.4739	4.4249	2.6909	1.8916	4.0022	1.9221	2.1243
BANP	-0.857785714	-0.827071429	-0.409428571	-0.306714286	-0.352714286	-0.643428571	-0.664785714	-0.166714286	-0.6645	-0.370071429	-0.180357143
SLC37A4	-0.63775	-1.4575	-1.4205	0.2575	-0.28675	-0.82775	-0.79325	-0.7545	-0.7415	-0.87525	-0.94625
KIAA1737	-0.125	0.06925	0.8885	0.71975	0.43025	-0.35425	0.31	0.601	0.11975	0.205	-0.17225
CCDC45	-1.11	-1.141875	-0.166375	-0.725625	-0.565625	-0.457125	-0.384125	-1.0905	-1.702875	-0.209	-1.437875
SCN8A	-0.02675	-0.579375	-0.745428571	-0.809285714	0.655875	-1.40525	-1.267375	-0.711375	-0.894625	-0.302625	-0.28325
SAA3P	-0.943	-0.0665	0.963	-0.023	-0.282	-0.4365	-1.0045	1.073	0.153	0.141	-0.2365
KIAA1731	-0.4795	-0.546166667	-1.717	-0.26	-0.354	-0.654333333	-1.295166667	0.236166667	-1.474333333	-0.288333333	-1.1625
ATP6AP1	0.1465	-0.3101	-0.0658	-0.4732	-0.0737	-0.7193	-0.8563	0.0914	-0.6261	-0.1341	-0.3131
RRN3	0.05	0.096	-0.69725	-0.01375	0.0785	-0.03375	0.314	-0.59775	0.0765	-0.38675	0.20225
CUGBP1	0.28	0.75025	0.2405	-0.5095	0.69325	-0.67775	-1.7105	-0.7555	0.3265	0.88875	0.65225
C2orf32	-0.734166667	-1.029833333	-0.638666667	-1.467333333	-0.676666667	-1.904833333	-1.1985	-1.337666667	-0.111333333	-1.173333333	-1.087666667
CUGBP2	1.093333333	-0.592333333	-2.3615	1.798333333	-1.003833333	0.371333333	2.380166667	-0.168833333	-0.430666667	-0.202666667	-2.078
MCFD2	-0.972166667	-0.445666667	0.246666667	-0.329666667	1.613833333	-1.38	-0.696833333	0.375833333	-0.087666667	0.247333333	0.255666667
ST6GALNAC5	0.9695	1.1415	1.424	0.56	-0.082	1.4165	-0.715	1.319	2.6845	0.502	0.9435
AHRR	-3.686875	-2.789125	-1.452375	-2.960125	-1.364875	-1.88475	-4.244	-1.08225	-3.320625	-1.598	-1.871875
ST6GALNAC3	-1.1335	-1.950666667	-1.1132	-0.847833333	-1.618	-2.395333333	-2.071666667	-2.501	-1.879666667	-0.149166667	-1.9125
ST6GALNAC2	1.959	2.025166667	1.655	-2.150666667	2.553166667	0.154166667	0.343666667	0.017333333	1.577666667	1.286666667	0.3325
ST6GALNAC1	0.802	-1.016	-0.5215	-2.5335	4.5715	-2.0775	4.1935	2.249	0.93825	-0.2685	-0.06825
TIMM50	-0.044666667	0.252666667	0.4735	0.462166667	2.035166667	0.688166667	-0.3715	-0.067166667	0.265333333	0.446666667	2.270666667
NMUR2	2.267	0.343	-0.8815	0.595	-0.0325	0.2765	0.5655	0.2795	0.173	0.056	0.0595
NMUR1	-0.322	-1.08	-1.282	-0.044	0.374	-1.2705	0.9315	1.582	-0.163	0.5215	0.1785
NCK1	1.77675	1.51775	1.4125	1.1245	2.3105	1.87725	1.005	0.9675	2.56225	1.30475	1.989
NCK2	0.3155	-0.175	0.7	-0.3215	0.0165	0.1595	-0.0385	-0.0975	0.4445	0.302	-0.0015
CCDC44	-0.30375	-0.1965	0.5005	-0.12725	0.1515	0.2695	0.2255	-0.90775	-0.511	0.8185	0.28525
RTN4RL1	-0.258833333	-0.917666667	-1.179	-1.65625	-0.723416667	1.09775	-0.485916667	-1.278583333	-1.586083333	-2.001916667	-0.99625
DKK4	0.2295	1.8735	0.9265	6.656	0.8855	-1.041	-0.0735	1.837	-0.9875	0.163	-0.152
DKK2	1.811	0.137666667	-1.331833333	2.753	0.647	1.5715	0.650333333	0.829666667	0.331666667	0.4605	-0.000166667
DKK3	1.8985	1.6995	0.3975	-0.208	-0.095666667	-1.1115	-0.2875	0.591	0.5225	-0.047833333	0.8005
DKK1	-2.0085	-1.542166667	-1.9265	4.297833333	-2.490833333	-6.84	-3.9255	-0.2065	0.799166667	-1.9855	-0.811666667
RABGGTB	-1.339875	-0.625625	-0.872875	-0.264	-0.9975	-0.440875	-1.37675	-1.2635	-1.24575	-1.36	-1.16375
KIF13A	1.15025	-0.0205	-0.61175	-1.387	0.7565	0.78775	0.1745	0.3515	0.299	1.13075	1.71925
KIF13B	0.080857143	-0.922928571	-0.174714286	-0.770571429	-0.471142857	0.051285714	0.945785714	1.080928571	-0.645142857	-0.273428571	-0.596714286
RABGGTA	-0.537333333	-0.533166667	-0.781333333	-0.255333333	-0.967	-0.826	-0.637333333	0.421333333	-0.526333333	-0.568333333	-0.1095
ONECUT2	-2.245357143	-2.250357143	-2.409076923	0.612142857	-1.706285714	-2.978785714	-3.153928571	-3.560357143	-2.861571429	-2.800642857	-2.508214286
LILRA4	3.484	1.929	2.5325	1.926	1.765	2.322833333	2.034166667	3.043833333	1.362333333	1.634	0.892666667
AASDHPPT	-0.2488	-0.1977	-0.6265	0.1601	0.128	-0.212	-0.3552	-0.4216	-0.2432	-0.0992	-0.8792
LILRA2	0.41275	-0.24925	0.5005	-0.06075	-0.34875	-0.09425	0.2215	0.30125	0.2045	-0.614	-0.849
GJE1	-0.769	-0.57025	-0.44775	-1.1595	1.007	-0.8645	-0.1745	-1.34975	-1.03075	-1.49275	-0.30975
LILRA1	1.0606	0.2923	-0.173333333	0.6845	0.5592	1.1461	0.9132	1.478	0.6289	0.8801	0.2075
FLJ33590	0.1305	0.4035	0.4845	-0.1655	0.4475	0.131	0.7375	0.0655	0.4695	0.4365	0.3125
AVPR1A	0.924	0.4585	-0.8565	0.335333333	0.31	0.035	-0.067666667	0.02025	0.14525	-0.0935	0.28325
ACOT8	0.1175	0.123	-0.37925	0.47425	0.8855	0.50825	0.86075	0.382	0.714	0.6095	0.28025
SULT1B1	3.428666667	0.7398	0.368666667	0.814833333	1.068333333	6.684666667	0.703833333	1.228166667	0.655666667	1.225	1.085166667
TGDS	-1.12075	-0.01675	-0.922	0.3575	-1.10275	-0.64175	0.293	-0.438	-0.99025	-1.28575	0.968
UPRT	-0.376875	-0.48	-0.14175	-0.43	1.589	-0.977125	0.8715	-0.723	-0.598625	-0.04675	-1.0035
DRD1IP	0.0405	0.66325	-0.123	0.397	0.00625	0.491	0.63575	-0.18875	0.3625	0.19075	0.22175
HPS5	0.2665	0.09475	-0.6715	-0.4195	0.577	0.32875	-0.7665	0.1935	-0.3	0.59275	0.177
HPS4	-0.935	-0.7019	-0.2595	-1.2298	-0.2691	-0.377	-0.8656	-0.2871	-0.7003	-0.5651	-0.8201
HPS6	-0.20075	0.811	-0.132	0.04525	-0.28425	-0.4125	-0.173	0.5395	0.11	-0.08925	-0.23
HPS1	0.454571429	0.555785714	-0.315928571	0.221571429	0.172071429	0.254357143	0.925642857	0.964642857	0.247214286	0.482357143	0.232857143
HPS3	-0.366	-0.81275	-1.57525	-1.66525	1.708	-1.044	0.89125	1.14475	1.41425	-1.49475	0.26475
SCPEP1	2.262	2.53775	2.8195	1.95325	3.3395	4.18225	1.84075	2.62725	3.53925	2.866	3.192
ROPN1B	-1.8795	-2.63025	-2.3895	-3.49475	-2.40125	-4.247	-1.08475	-2.0615	-3.65175	0.01375	-1.5425
C20orf96	-1.22925	-0.22925	-1.275	0.4565	-0.63	1.3075	0.6365	0.00775	0.219	0.5085	0.11625
DOM3Z	-0.3009	-0.3378	-0.5886	0.1838	0.0817	-0.5573	-0.2672	-0.1275	-0.5271	-0.2342	0.4565
C20orf94	-1.34775	0.186	-2.09075	0.36725	-0.925	-0.76125	-1.256	-0.0555	-0.03325	0.61075	-0.6935
HOXA9	-0.456333333	-0.949333333	-1.145	-0.739833333	-0.304666667	1.622833333	-1.7125	-0.973833333	-0.563666667	-1.225333333	-0.093
C20orf91	0.268	0.697	-0.17475	0.445	0.87175	0.1735	0.12375	2.2145	0.22625	0.45725	1.02025
KLF6	0.468166667	1.031	-1.723666667	1.469833333	-1.036833333	-0.2445	0.113666667	1.259833333	-0.452333333	0.3975	0.296666667
NFE2L3	-0.466	-1.1115	0.005	-0.8935	0.6035	1.5525	-0.363	0.22525	0.97325	-0.2745	-1.48825
NFE2L2	2.209	2.042	1.74775	0.1425	1.76675	0.5035	0.78425	1.379	1.1535	1.25275	1.02275
TNRC6A	-0.59975	-0.08775	-0.664625	-0.26625	-0.646625	-0.428	-0.574625	-0.145	-0.338625	0.04275	-0.934
POF1B	5.4706	2.1642	2.1448	2.1958	3.0989	-0.4814	0.2584	1.0071	2.6361	4.0561	1.3273
ROPN1L	-0.664666667	-0.738666667	0.321166667	-0.190833333	0.242666667	1.400833333	4.253666667	-0.514333333	0.092833333	-1.065166667	-0.059166667
ZNF264	0.269666667	-0.5905	-1.027833333	-0.786166667	-0.764	0.782333333	0.22	0.727	0.427333333	0.331166667	-0.902166667
ZNF266	0.3458	-0.3002	0.9175	-0.647	-0.5756	1.5155	-0.3833	-0.556	0.0491	0.1742	0.9463
ZNF267	0.323625	0.582	-0.7525	-0.57825	0.744	1.00825	0.688375	0.40225	0.26675	0.7105	-0.037
ZNF263	0.05025	-0.6035	-0.69075	-0.62175	-0.82725	-0.82175	-0.2025	-0.8725	-0.06775	0.5595	-0.893
LOC440456	0.23	0.78575	0.34425	0.5395	0.22375	0.449	0.96775	0.41975	0.41725	0.57725	0.546
MS4A6E	0.903166667	0.7712	1.4788	0.0306	1.430166667	0.3255	0.305	0.268666667	0.386833333	0.5985	0.5455
MASTL	-1.612	-0.740666667	-1.1036	-1.2635	-0.6445	0.137166667	-1.846	-0.766333333	-0.028666667	-0.946833333	0.065
ZNF467	0.375	1.040375	-0.30925	1.21325	-0.20875	1.251375	0.78925	0.631625	0.52975	1.21575	1.02525
C17orf46	0.42675	0.58625	-0.199	0.18175	0.724	0.52175	0.53475	0.594	0.1945	0.238	0.69875
C17orf47	-0.0785	0.3775	-0.394	-0.197	0.397	-0.0695	0.3895	-0.2315	0.1545	0.0335	0.4355
CCDC41	-0.78225	-0.6965	-1.513	0.03775	-1.55375	-0.24725	-0.6385	-0.62225	-0.736	-1.0055	-1.34175
C17orf45	-1.360625	0.321875	0.613625	0.80075	0.004125	0.250875	1.569125	-0.792375	0.113	-0.13	1.017
C17orf42	-0.364333333	0.309833333	0.58	0.666333333	0.375	0.1005	0.9035	-0.660166667	-0.418833333	0.856666667	1.248166667
TSNAX	0.2025	0.240666667	-0.8535	0.785666667	0.662166667	0.050166667	1.062833333	-0.0835	0.501333333	-0.010166667	0.758
OR51I1	-1.3815	0.81	-0.258	0.676	0.167	-1.3755	-0.274	-1.3035	-0.301	-1.283	-0.4225
TMEM16J	-1.6845	-1.0035	-2.1925	-1.9135	-1.5235	2.1105	-0.5415	-0.0955	-0.974	-1.6775	-1.021
ASNSD1	-0.352	0.65275	-0.91375	0.5015	-0.40075	0.03525	0.33625	-0.221	-0.283	0.35975	-0.12825
PTAR1	0.158	-1.066	-0.3105	-0.18675	-2.52075	-1.0085	-0.60575	-1.064	-1.03725	-0.4815	-1.6045
MCHR2	0.803666667	0.3068	0.00425	0.183166667	0.577833333	0.341666667	0.181	0.4185	0.226833333	0.3478	0.626833333
C17orf48	-0.29025	0.2325	-0.521	-0.5095	0.8575	0.64175	0.9075	-0.654	-0.10375	0.6635	0.687
CORIN	2.3295	0.544	0.406	-0.032	0.085	0.6775	2.466	1.2245	1.454	1.0045	0.139
ADCY7	-0.3837	-0.2019	0.1251	-0.8398	-1.1965	-1.0393	-1.0824	0.8157	0.4235	-0.463	0.1101
KIRREL2	-1.8295	-0.901	-1.9736	-1.2895	-1.769166667	1.926166667	2.049166667	-0.950666667	-0.065166667	-1.600833333	-1.1785
NR2F6	-0.4065	-1.07075	-1.2695	-1.2545	-1.5545	-0.07	-0.616	-0.72375	-0.456	-0.841	-0.14425
IFI6	1.9625	1.519166667	1.7	4.724666667	0.741666667	0.196833333	0.654666667	2.9655	3.178	0.0005	0.041833333
STK17B	1.3105	1.62675	0.6	1.77125	1.02275	2.47225	1.9445	1.70425	2.012	0.78175	1.92125
CEP350	-0.48475	-1.187	-2.2965	-1.39475	-1.06075	1.00375	-0.87225	-0.06375	-0.69425	0.07425	-1.2685
STK17A	-0.4194	0.2871	-1.401888889	0.2501	0.0078	0.2344	-0.0779	0.4852	1.1337	-0.77	0.0573
HPSE	2.577625	1.403375	1.554	1.104125	2.479375	1.638	1.967125	2.171375	1.663875	1.906125	0.80525
ZC3H11A	-0.112125	-0.8589375	-0.9265625	-1.1299375	-0.2815	-0.5453125	-0.6706875	0.17	-0.606	-0.2260625	-1.020125
IAH1	0.3025	0.07175	1.0275	1.17	0.91125	0.91475	1.22425	0.79675	0.5445	0.80725	0.55075
ARID1B	0.3045	-0.065875	-0.226	-0.263375	0.274125	1.302875	-0.63275	0.55075	-0.084375	0.098125	0.36925
ARID1A	0.243583333	-1.317	-1.082	-1.308916667	-0.817666667	-0.398916667	-1.1875	0.045166667	-1.239416667	-1.561333333	-1.360083333
YEATS2	0.421	0.02725	0.71125	-0.08375	0.88075	-0.99625	-2.06825	4.0965	-0.1625	-0.02225	0.03925
N4BP3	-1.624833333	-1.081333333	-1.781833333	-0.004666667	-1.024	-0.906333333	-1.116	-0.123666667	-1.103666667	-1.250333333	-0.713666667
FAM36A	-0.239625	-0.3785	-0.3935	0.734375	-0.110875	-0.48525	-0.1635	-0.4475	0.0645	0.629125	-0.347125
ANKFN1	-1.077166667	-0.2615	-1.596166667	-0.512333333	-0.092166667	-1.551166667	1.293166667	-1.319833333	-0.767166667	-1.026666667	-0.760666667
YIPF1	0.72425	1.16	0.4785	1.15125	0.508	1.1715	1.43975	0.85325	1.17375	0.66475	0.72225
YIPF3	-0.32675	-0.4475	-1.083	-0.489	0.241	0.101	0.3995	0.769	-0.14125	0.3575	0.0555
YIPF2	0.129166667	0.3505	0.601666667	0.503666667	0.357	0.597666667	1.430333333	-0.121833333	0.0855	0.737333333	1.639666667
YIPF5	0.5145	0.221416667	-0.707583333	0.36675	0.344416667	0.108583333	1.268	-0.24125	0.936666667	0.4905	1.061583333
YIPF4	0.53425	0.683125	0.266375	1.203375	2.03125	0.702	1.412625	0.9785	0.983625	0.72525	1.184375
YIPF7	0.161	0.4105	1.635	0.3595	-0.105	-0.3665	-0.826	-0.399	0.1265	0.741	0.0885
YIPF6	0.22925	0.101	-0.685	0.86225	0.5385	-0.042	0.53875	-0.10625	0.56925	0.226	-0.00075
CYB5R4	1.27575	1.77375	0.75675	1.113	0.61	2.458	1.7475	0.84125	1.432	1.7935	2.263
CYB5R3	0.101666667	0.056916667	-0.43225	-0.671916667	-0.273916667	-0.3265	-0.5925	-0.39075	0.073916667	-0.301333333	-0.502916667
CYB5R2	3.92375	3.90725	4.17125	-1.2875	4.092	1.167	0.989	2.34475	2.478	3.7765	3.5915
CYB5R1	1.24875	0.88725	1.29725	1.43775	1.04725	1.27075	2.1645	1.8995	2.103	0.014	0.5905
HTR3C	-0.01	0.3465	-1.2235	0.8155	0.104	-1.0425	-0.273	2.396	0.572	0.6025	-0.3315
SPTAN1	-0.835166667	-1.501333333	-0.8905	-1.692	-1.145166667	-1.349833333	-1.103	0.256333333	-1.428333333	-0.691166667	-1.114666667
LOC204010	-1.32675	-0.76025	-0.2735	-0.70925	-0.558	-0.37	0.30725	-1.0145	-0.32475	-0.77025	0.111
GLIPR1L2	1.44475	0.778285714	0.493	0.112625	0.293875	1.117875	2.321875	-0.538	0.352875	1.90675	1.18975
SUDS3	0.7165	0.489	-0.40525	0.291	0.60825	0.57475	-0.11275	0.6485	0.15575	0.4385	-0.43275
SEMA3B	-2.928	-2.82075	-2.680285714	-1.648375	-2.947	-3.385625	-1.7955	-2.953125	-2.4115	-3.45125	-2.76675
RBBP5	-0.2085	-0.433333333	-0.707	-0.3125	0.143333333	0.201833333	-0.2745	0.420666667	0.232333333	0.4945	0.250833333
RBBP4	-0.24125	0.3115	0.33125	1.37075	0.45275	0.58275	-0.027	0.2585	-0.0395	-0.349	-0.00825
BTF3L4	-0.1945	0.57875	1.09775	1.065	-0.0525	0.49225	-0.1575	-0.2605	0.79425	-0.39525	0.8455
MCTS1	-0.58625	-0.1025	-0.56575	-0.07225	-0.0865	0.31125	-0.1095	-0.28725	-0.007	-0.379	0.39325
CAMSAP1L1	1.4055	0.696	-0.47575	0.42625	-0.06375	-0.887	0.87925	0.704	1.27	0.9155	-0.26525
YPEL4	0.167	-0.51875	-0.379625	0.102375	0.818	-0.339625	-0.831375	0.170625	0.222125	-0.371375	0.040875
C19orf62	-0.728833333	-0.325166667	-0.256	-0.749	-0.691833333	0.064833333	-0.108333333	-0.288333333	-1.029166667	-0.069333333	0.720666667
C19orf63	0.80675	0.559	0.6435	1.547	0.715	1.0905	1.50575	1.61825	0.7665	0.98525	0.45925
C19orf60	0.379166667	0.92	2.1345	0.668833333	0.007666667	1.446	0.488	0.305	-0.003666667	1.037166667	1.645833333
C19orf61	-0.606	-1.154166667	-0.277333333	-1.1555	-1.181	0.019666667	-1.242	-0.298	-0.965333333	-0.754166667	-1.086
IKZF1	-1.0765	-1.28825	-1.050285714	-2.059375	-2.266125	-0.159	-1.940875	-0.549625	-2.008125	-0.240625	-2.3345
FTSJ2	-0.134666667	-0.9365	-0.2055	-1.109833333	-0.4845	-0.877666667	-0.7415	0.132333333	-0.2545	-0.962333333	-1.451666667
MKL1	0.3715	-0.316333333	-0.176666667	-0.5115	0.064	0.163333333	-0.162	0.093	0.0995	0.378833333	-0.378
MKL2	0.491	0.0896	-0.318	0.0195	0.5928	-0.1634	0.8693	-0.0694	0.3064	0.0161	-0.1102
FTSJ1	-1.017333333	-1.182833333	-0.647666667	-1.124333333	-0.512166667	-0.896166667	-0.510333333	-0.426166667	-0.240666667	-0.701666667	-0.510333333
DERL1	0.4083	0.518	1.1838	0.7939	0.7388	0.5435	0.3541	0.5027	0.3732	0.0278	0.363
DERL2	-0.422	0.7505	-0.2945	0.3235	0.20275	-0.0795	1.0505	0.38275	0.3395	0.76625	0.43575
C8orf13	-1.9495	-1.1055	-1.116285714	-1.70375	-2.184625	-0.525125	1.22275	-1.846125	-2.2595	-2.019	-2.4115
HSF2BP	-0.3005	-0.6565	-2.38475	-0.992	1.08375	0.42525	0.08375	-0.821	-0.851	-1.61025	0.1115
C11orf52	1.5075	1.1725	1.7425	1.92825	2.53275	2.03425	3.12675	1.554	0.95875	-0.19775	2.45675
C11orf51	-0.43325	0.24375	-0.05175	0.338625	-0.251375	-0.127625	0.111125	0.39475	-0.267625	-0.071125	0.442
C11orf57	0.07675	-0.092375	-2.2575	0.874	-0.438125	0.374125	0.22125	0.188875	-0.0215	-0.00025	-0.0845
NLGN4Y	-1.8705	1.1741	-0.652333333	-0.6362	-0.8081	3.1431	-1.4944	-1.9466	-0.3836	-0.4616	-1.2492
C11orf54	-0.012666667	-0.6925	-0.571333333	1.588833333	0.627333333	0.617833333	1.791333333	-0.937666667	-0.533	-0.766666667	-0.741666667
CCDC101	-0.41075	0.1585	0.0865	0.2245	-0.3315	-0.22625	0.46025	-0.65425	-0.36275	0.19675	0.67375
LOC554234	-0.5695	0.344	0.38075	0.61025	0.1475	0.19475	0.0765	-0.02225	0.60325	-0.065	0.31775
LOC554235	0.09925	0.571	-0.423	0.05975	0.0305	0.203	0.40625	0.0495	-0.01675	-0.03225	0.11275
SHFM1	0.952	1.32825	0.1465	0.882	2.084	0.76225	-0.5085	0.9255	0.30025	1.231	1.13425
FAHD2B	-0.5195	-0.7715	1.7245	-0.5885	1.04	-0.738	-0.3855	-1.0655	-0.8825	-0.072	0.899
C11orf58	0.706	0.369	0.754166667	-0.025	1.313833333	1.487666667	0.709166667	-0.247	-0.144666667	0.536	0.807666667
SLC24A2	0.1495	0.8625	0.272	-0.086	0.5605	0.2625	0.3705	0.9295	0.518	-0.0765	0.1595
NUCKS1	0.451833333	0.095166667	-2.391166667	0.172333333	0.486166667	-0.165166667	-1.376333333	0.1825	-0.2055	-0.137666667	-0.321833333
CCDC103	0.02125	0.549	1.999666667	-0.092	0.5885	0.6025	0.0485	0.03075	0.1015	0.4055	-0.0025
MLLT10	-1.135142857	-0.205142857	-1.293421053	0.478809524	-0.607857143	-0.519285714	-0.322761905	0.212619048	-0.52647619	-0.222285714	-0.686333333
SLC24A3	-0.372625	-0.406875	-1.7235	-1.439875	-1.368	-0.927125	-0.064625	0.627375	0.42025	-1.258375	-1.140625
RAG2	-0.8255	-0.088	0.248	-0.1665	-0.956	-3.829	-0.9525	-1.8875	-0.966	-1.445	-0.9095
IBTK	-0.550333333	-0.853166667	-0.635	-0.802166667	-0.414833333	-0.444666667	0.266333333	-0.546	-0.354166667	-0.414833333	-0.617333333
RAG1	-1.504	-0.869375	-0.9335	-1.660375	-0.74925	-1.013	-1.851571429	-0.183	-0.38325	-0.836625	-0.584375
EIF4H	0.433666667	-0.199833333	-0.698166667	-0.711833333	0.287833333	-0.529333333	-0.404416667	0.275833333	-0.0915	0.390083333	-0.132416667
EIF4E	0.095545455	0.3435	0.390095238	0.863318182	0.792909091	0.813545455	0.657363636	-0.181227273	0.095227273	-0.190818182	0.397181818
LOC197322	-1.223666667	-0.8075	-0.294333333	-0.601	-1.2335	-0.877833333	-0.6975	-0.748833333	-1.087333333	-1.006333333	-0.2545
BCAR1	-1.35125	-0.22875	-1.0815	-1.2955	-0.00775	-2.04325	-1.09825	-0.00525	-0.11725	-1.25075	-0.98775
C2	0.993722222	0.042666667	0.595176471	1.414333333	-0.093333333	-0.550388889	1.948111111	0.569222222	0.265	0.3695	0.288722222
BCAR3	-1.15775	-0.73625	-0.81225	-1.02675	0.78125	0.09125	-0.0535	-0.14625	0.481	-0.86275	-1.32925
EIF4B	-1.14575	-0.6378125	-0.163625	-0.7535	-1.14125	-0.2213125	0.213125	-0.5334375	-0.2204375	0.2044375	-0.2701875
CNKSR3	1.80875	0.747375	-0.301625	-1.076375	1.39425	0.411375	0.197375	0.941	-0.2025	1.48875	0.73075
HSPBAP1	1.138	0.57575	1.5895	1.06525	1.2135	1.48125	-0.153	0.95475	1.29225	1.41225	0.973
OR2Z1	0.948	0.648	0.897	0.359	0.382	0.336	0.8465	0.048	0.8885	0.5165	0.7005
CD96	-0.0723	-0.649	0.0409	-0.4752	-0.8308	0.3337	-0.9116	0.8263	-1.0077	0.2353	-0.7647
CD97	-0.6183	-1.253	-0.277666667	-0.8157	-1.6073	-0.8205	1.5636	0.2057	-0.9579	-0.5569	-1.6973
GUF1	-0.6035	-0.476166667	-0.110666667	-0.43	0.593666667	0.809166667	-1.009666667	-0.954333333	-1.063	1.728333333	0.600333333
CD93	4.948	2.36	-0.9555	2.099	2.67	3.673	3.401	4.6465	4.288	4.1615	2.926
CGA	-4.2723	-3.2454	-3.867	-3.446666667	-3.0506	-3.6092	-3.9376	-3.7703	-3.1948	-4.1678	-2.9885
S100A7A	5.8675	2.698	-0.598	0.369	0.223	0.1315	0.3535	5.475	2.281	2.792	-0.529
HIATL1	1.687	0.5385	-0.796125	0.43225	-0.964	0.84075	-0.09175	0.592375	0.981625	0.360875	0.410875
ZBTB25	-1.762166667	-0.876166667	-1.020666667	-0.622	0.1755	-0.361	-0.753166667	-0.516833333	-1.168833333	-1.044666667	0.076833333
RP4-692D3.1	0.866833333	0.142333333	-0.1888	1.5276	1.3385	2.699	2.623	0.941666667	0.609666667	0.479833333	0.6315
DEFB103A	5.7125	6.346	0.2725	-0.363	-0.72325	3.99925	-1.375	2.83675	0.24025	3.54975	3.8505
HDAC1	0.738166667	0.627333333	0.939	-0.243166667	0.360833333	0.073	-0.883666667	1.096333333	0.711166667	-0.3475	-0.2675
EFNB3	-0.501666667	0.076666667	-0.336	0.2015	0.175333333	-0.494166667	0.332166667	-0.4785	0.086166667	-0.024166667	0.276333333
HDAC3	-0.47775	-0.4785	-0.34175	-0.308	-0.067	-0.25575	0.56575	-0.5305	-0.2475	-0.45975	-0.31575
HDAC2	0.8265	0.408125	1.268125	0.62775	0.852	0.68925	-0.155875	0.1155	0.034	0.349	0.460125
HDAC5	-0.3424	-0.7598	-0.9153	-0.6227	-1.049	-1.0049	-0.5248	-0.7384	-1.063	-0.15	-0.8949
PI4KB	-0.20775	-0.57325	-0.571571429	-1.021875	-0.68325	-0.101625	-0.32775	-0.03825	-0.85675	0.13275	-0.66725
PI4KA	-1.4985	-1.696	-1.437	-2.035	-1.297	-1.6955	-2.203	-0.8435	-1.9995	-1.386	-0.7875
HDAC6	-0.85875	-0.887	-0.996	-0.830875	-1.04525	-0.89775	-0.535875	-0.400875	-1.345375	-0.712	-0.77175
ZAR1	0.3705	0.1105	-0.281	-0.3015	-0.4405	-0.22	-0.1185	0.5435	-0.649	-1.045	0.8775
CIRBP	0.192714286	0.074571429	-0.643857143	-0.802285714	0.331857143	0.410571429	-0.136857143	-0.495	-1.020857143	0.233571429	-1.325857143
TMEM161A	-0.60975	-0.43925	-1.24	-1.2915	-0.9145	-0.69275	-0.86675	-1.492	-1.37975	0.06775	0.06725
TMEM161B	-1.3325	-0.755	-1.062333333	-0.631166667	-1.273666667	-1.013166667	-0.024833333	-0.675166667	-1.2375	-1.168666667	-0.917833333
NHLH2	0.38575	0.917	0.53525	0.77275	0.597	0.372	0.70875	0.19825	0.3825	0.51075	0.5485
NHLH1	0.5105	0.807	0.775666667	1.56525	0.04625	1.0365	0.95825	0.7345	0.977	0.081	0.6165
MGC72080	-0.351	0.833	0.53	1.4005	2.9205	0.7115	-1.668	1.323	1.2115	1.24	2.507
